Nome: CATANDUVA
Codigo Estacao: 83676
Latitude: -21.12222221
Longitude: -48.94694444
Altitude: 570
Situacao: Fechada
Data Inicial: 2019-01-01
Data Final: 2021-07-24
Periodicidade da Medicao: Diaria

Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
2021-04-26;null;6,6;0;32,2;26,44;25;null;68;1,02888;
2021-04-27;6;9,2;0;31,8;23,86;18,7;null;62;1,02888;
2021-04-28;4,7;9,1;0;31,8;22,48;15;null;48;1,02888;
2021-04-29;6,6;8,9;0;27,9;20,3;13,8;null;50;2,05776;
2021-04-30;5,6;7,3;0;29,3;21,62;13,2;null;54;3,08664;
2021-05-01;6;3,2;0;28,8;22,58;17,4;null;64;2;
2021-05-02;null;null;null;null;null;null;null;63;null;
2021-05-03;null;7,2;0;30;null;null;null;64;2;
2021-05-04;8;8,8;0;32;24,34;18,1;null;48;1,5;
2021-05-05;7,8;9;0;32,5;24,96;19;null;55;1,5;
2021-05-06;8,8;7;0;33,4;24,7;18,8;null;40;1;
2021-05-07;7;4,8;0;27,7;20,9;16,4;null;43;1,5;
2021-05-08;3,3;8,6;0;29,4;21;13,6;null;68;1,5;
2021-05-09;null;null;null;null;null;null;null;62;null;
2021-05-10;null;4,6;0;29,5;23,78;21;null;71;1,5;
2021-05-11;5,7;8;0;31,7;24,18;18,3;null;59;1;
2021-05-12;6,3;5,8;0;30,7;23,16;17,5;null;56;2;
2021-05-13;5,5;8,4;0;27,8;20,44;14,8;null;63;2;
2021-05-14;4,1;6,3;0;29,5;21,72;14;null;64;1,5;
2021-05-15;5;3,4;0;29,4;22,1;16;null;61;1,5;
2021-05-16;null;null;null;null;null;null;null;66;null;
2021-05-17;null;7,2;0;30;24,1;22,5;null;67;1,5;
2021-05-18;6,1;8,4;0;29,8;22,28;16;null;48;1;
2021-05-19;6;8,9;0;30,4;22,18;15;null;59;1,5;
2021-05-20;6,4;8,4;0;32;23,46;16,1;null;51;1,5;
2021-05-21;8;5,8;0;32,5;24,66;17;null;42;1,5;
2021-05-22;7,4;,1;0;25,4;20,58;18,5;null;38;2;
2021-05-23;null;null;1,3;null;null;null;null;72;null;
2021-05-24;null;2,6;0;21,8;16,76;15,4;null;74;1,5;
2021-05-25;3,5;7,1;0;27,5;19,52;10,8;null;57;1,5;
2021-05-26;7;7,6;0;31;22,94;15,1;null;50;1,5;
2021-05-27;7;7,4;0;32,2;23,88;17;null;55;1,5;
2021-05-28;7,1;4,6;0;33,1;25,5;19,6;null;61;2;
2021-05-29;7;7,5;0;33,4;26;21;null;65;1;
2021-05-30;null;null;null;null;null;null;null;55;null;
2021-05-31;null;3,9;0;28,4;22,34;20,8;null;70;2,5;
2021-06-01;5,2;6,7;0;29,7;21,48;14,8;null;65;2;
2021-06-02;5,8;7,9;0;32,2;23,68;15;null;54;1,5;
2021-06-03;6;8,1;0;32,8;23,94;16,5;null;48;1;
2021-06-04;7,5;8,1;0;31,7;23,82;16,6;null;42;2,5;
2021-06-05;7,4;8,1;0;31,7;23,86;17,6;null;41;2;
2021-06-06;null;null;null;null;null;null;null;35;null;
2021-06-07;null;5,4;0;31,5;22,78;20;null;68;2,5;
2021-06-08;5;5,2;0;28,8;20,28;14,8;null;69;2;
2021-06-09;3;5,2;0;30,8;22,66;16,8;null;77;1,5;
2021-06-10;5,2;,2;3,1;23,3;19,36;17,7;null;58;2;
2021-06-11;1;,6;15;23,1;19,12;16,5;null;90;1;
2021-06-12;3;6,9;0;25;18,32;14,2;null;83;1;
2021-06-13;null;null;null;null;null;null;null;83;null;
2021-06-14;null;6,3;0;28;19,76;15,8;null;82;1;
2021-06-15;4,5;8,2;0;29,3;20,38;13,8;null;73;1,5;
2021-06-16;5;8,1;0;26,8;18,54;12,6;null;68;1;
2021-06-17;4,5;8,1;0;26;18,58;13,3;null;63;1;
2021-06-18;4,5;5,4;0;26,9;19,12;12,3;null;62;1;
2021-06-19;6;7,6;0;30,8;23,46;16,2;null;67;2;
2021-06-20;null;null;null;null;null;null;null;43;null;
2021-06-21;null;5,8;0;28,8;21,72;18,2;null;74;1,5;
2021-06-22;5;7,6;0;29,7;21,72;17,3;null;61;1;
2021-06-23;4,6;8;0;27,7;19,92;15;null;70;2;
2021-06-24;4,4;8;0;30,8;22,5;14,5;null;64;2;
2021-06-25;7,5;7,2;0;31,8;24,58;18,3;null;50;2;
2021-06-26;8,5;8;0;31,3;24,36;19,4;null;40;2,5;
2021-06-27;null;null;null;null;null;null;null;44;null;
2021-06-28;null;6,9;0;28,7;19,58;17;null;70;2;
2021-06-29;4,8;4,5;0;17,7;12,48;9,8;null;71;2,5;
2021-06-30;3,7;6,5;0;18;10,54;4,7;null;50;1;
2021-07-01;4,5;8,2;0;26,2;14,52;3,8;null;52;1,5;
2021-07-02;7;8,1;0;29;19,82;9,8;null;40;1,5;
2021-07-03;7,2;8,1;0;29,1;20,5;13,2;null;50;1,5;
2021-07-04;null;null;null;null;null;null;null;41;null;
2021-07-05;null;7,2;0;27,6;20,36;17,5;null;62;1;
2021-07-06;7;8,3;0;27,2;18;11,2;null;40;1;
2021-07-07;7,1;8,2;0;27,6;17,84;10,3;null;49;1;
2021-07-08;5,8;8,1;0;27,8;18,64;10,8;null;47;1;
2021-07-09;6,6;8,2;0;29,4;21,06;12,2;null;40;1,5;
2021-07-10;6,8;8,1;0;29,8;21,56;16;null;34;1,5;
2021-07-11;null;null;null;null;null;null;null;47;null;
2021-07-12;null;6,9;0;29,7;23,54;21;null;60;2;
2021-07-13;11,5;8;0;29,6;22,56;16,2;null;39;2;
2021-07-14;11;8,2;0;30,4;22,46;15,8;null;40;2;
2021-07-15;10,8;8,3;0;32;23,36;16,6;null;39;1,5;
2021-07-16;11,1;8;0;32,5;23,58;16,7;null;40;1,5;
2021-07-17;11;7,6;0;31,7;22,84;15,2;null;48;2;
2021-07-18;null;null;null;null;null;null;null;55;null;
2021-07-19;null;7,5;0;21;13,4;10;null;68;1,5;
2021-07-20;6,9;7,7;0;25,5;14,72;5,3;null;36;1,5;
2021-07-21;7,6;8,1;0;31;18,3;7,8;null;41;1,5;
2021-07-22;10;8,1;0;31,8;20,86;12,5;null;40;1,5;
2021-07-23;9,8;8,6;0;29,2;21,36;14,7;null;47;2,5;
2021-07-24;null;null;null;null;null;null;null;49;null;

